# experiment P-79 (R-079)
# hypothesis: EPIC'S OWN ANSWER TO DEFORMING GEOMETRY WAS TO STOP CACHING. The Fortnite virtual-shadow-map write-up gives exactly one quantitative figure -- a light-loop optimisation from 1.56 ms to 1.08 ms -- and describes invalidation qualitatively: sun movement causes 'quite significant shadow page table changes frame to frame', animated deformation invalidates pages, and directional sun shadows were left uncached. FOR A WORLD WHERE THE GEOMETRY IS BEING DUG AWAY THAT IS THE RELEVANT PRECEDENT AND THE NUMBER IS MISSING FROM THE LITERATURE ENTIRELY. (C1) In game_dig with a cached shadow atlas, one brush stroke invalidates a page count proportional to the brush's PROJECTED area from the light, with a constant under 3 -- not to the brush volume and not to the scene. (C2) Invalidating only the pages the brush's light-space bounding volume touches produces a PIXEL- IDENTICAL shadow to a full re-render, on all eight reference fields. (C3) The saving is worth having: cached-with-invalidation beats uncached by at least 2x in shadow cost under a continuous dig at game_dig's throttled 12.5 strokes per second. SHARE: C3 moves the shadow rendering stage only.
# falsified by: C1 by a constant above 3, or by scene-proportional invalidation. C2 by any pixel difference, which would mean the conservative bound is wrong and localised invalidation is unsound. C3 by under 2x, which vindicates Epic's decision and closes the direction with a number they did not publish. VACUITY CONTROL: the light must be positioned so the brush casts a shadow into the visible frame, asserted by a non-zero changed-pixel count on the full-re-render arm.
# commit 02ffe13 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:52:03Z
field,light_direction,brush_volume_cells,brush_projected_area,pages_invalidated,invalidation_constant,changed_pixels_full,changed_pixels_localised,shadow_ms_cached,shadow_ms_uncached,stroke_rate_hz,c1_holds,c2_holds,c3_holds,arm,arm_index,brush_projected_area_pages,brush_radius_cells,brush_radius_world,buried_clearance_cells,cell_size_world,changed_pixels_outside_dilated_disc,changed_pixels_outside_sound_disc,changed_pixels_outside_tight_disc,cpu_mhz,excess_in_cell_diagonals,frame_covered_texels,invalidation_constant_sound,invalidation_constant_tight,light_dx,light_dy,light_dz,max_change_excess_cells,page_cells,page_texels,pages_fraction,pages_invalidated_sound,pages_invalidated_tight,pages_per_projected_area_cell,pages_per_volume_cell,pages_total,pixel_diff_localised_vs_full,pixel_diff_sound,ratio_per_stroke,ratio_per_stroke_sound,shadow_ms_full_pass,shadow_ms_localised_pass,shadow_ms_sound_pass,shadow_texels,sound_dilate_cells,texel_size_world,texels_per_cell,triangles_base,triangles_dug
thin_plate,oblique,33.5103,12.5664,1,20.3718,1125,1125,2.39115,6.87045,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,0,0,348,4197.4,0.5607,45480,20.3718,20.3718,0.597022,-0.696526,0.398015,0.9712,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,2.8733,2.8740,0.54964,0.19129,0.19124,896,3.4641,0.007812,8,4088,4080
thin_plate,oblique,2144.6606,201.0619,100,1.9894,11016,11016,2.49253,6.04281,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,4,0,509,4197.4,0.6178,45480,2.8648,1.6114,0.597022,-0.696526,0.398015,1.0700,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.4244,1.6440,0.48342,0.19940,0.29406,896,3.4641,0.007812,8,4088,3424
thin_plate,oblique,2144.6606,201.0619,36,2.8648,11016,11016,3.61779,6.04281,12.5,true,true,false,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,4,0,509,4197.4,0.6178,45480,2.8648,1.9894,0.597022,-0.696526,0.398015,1.0700,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,1.6703,1.6747,0.48342,0.28942,0.28866,896,3.4641,0.007812,8,4088,3424
thin_plate,oblique,2144.6606,201.0619,16,5.0930,11016,11016,4.50766,6.04281,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,4,0,509,4197.4,0.6178,45480,5.0930,2.8648,0.597022,-0.696526,0.398015,1.0700,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.3406,1.3419,0.48342,0.36061,0.36024,896,3.4641,0.007812,8,4088,3424
thin_plate,oblique,2144.6606,201.0619,9,11.4592,11016,11016,4.86066,6.04281,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,4,0,509,4197.4,0.6178,45480,11.4592,5.0930,0.597022,-0.696526,0.398015,1.0700,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.2432,1.2694,0.48342,0.38885,0.38082,896,3.4641,0.007812,8,4088,3424
thin_plate,oblique,17157.2847,804.2477,324,1.6114,38581,38581,1.28939,2.60278,12.5,true,true,true,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,15,0,661,4197.4,0.7593,45480,1.9894,1.4374,0.597022,-0.696526,0.398015,1.3151,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,2.0186,1.9899,0.20822,0.10315,0.10464,896,3.4641,0.007812,8,4088,976
thin_plate,oblique,17157.2847,804.2477,100,1.9894,38581,38581,1.30289,2.60278,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,15,0,661,4197.4,0.7593,45480,1.9894,1.6114,0.597022,-0.696526,0.398015,1.3151,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.9977,1.9962,0.20822,0.10423,0.10431,896,3.4641,0.007812,8,4088,976
thin_plate,oblique,17157.2847,804.2477,36,2.8648,38581,38581,1.36639,2.60278,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,15,0,661,4197.4,0.7593,45480,2.8648,1.9894,0.597022,-0.696526,0.398015,1.3151,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.9049,1.8759,0.20822,0.10931,0.11100,896,3.4641,0.007812,8,4088,976
thin_plate,oblique,17157.2847,804.2477,9,2.8648,38581,38581,1.36428,2.60278,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,15,0,661,4197.4,0.7593,45480,2.8648,2.8648,0.597022,-0.696526,0.398015,1.3151,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.9078,1.8820,0.20822,0.10914,0.11064,896,3.4641,0.007812,8,4088,976
thin_plate,grazing,33.5103,12.5664,16,5.0930,300,300,1.30139,4.09866,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,0,0,45,4197.4,0.5052,13712,11.4592,2.8648,0.838444,-0.209611,0.503066,0.8750,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,3.1495,2.5715,0.32789,0.10411,0.12751,896,3.4641,0.007812,8,4088,4076
thin_plate,grazing,33.5103,12.5664,4,5.0930,300,300,1.29689,4.09866,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,0,0,45,4197.4,0.5052,13712,20.3718,5.0930,0.838444,-0.209611,0.503066,0.8750,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,3.1604,2.2071,0.32789,0.10375,0.14856,896,3.4641,0.007812,8,4088,4076
thin_plate,grazing,33.5103,12.5664,4,20.3718,300,300,1.80326,4.09866,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,0,0,45,4197.4,0.5052,13712,20.3718,20.3718,0.838444,-0.209611,0.503066,0.8750,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,2.2729,2.2613,0.32789,0.14426,0.14500,896,3.4641,0.007812,8,4088,4076
thin_plate,grazing,33.5103,12.5664,1,20.3718,300,300,1.79652,4.09866,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,0,0,45,4197.4,0.5052,13712,20.3718,20.3718,0.838444,-0.209611,0.503066,0.8750,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,2.2814,2.2842,0.32789,0.14372,0.14355,896,3.4641,0.007812,8,4088,4076
thin_plate,grazing,2144.6606,201.0619,100,1.9894,3242,3242,1.75476,3.74016,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,0,0,120,4197.4,0.5072,13712,2.8648,1.6114,0.838444,-0.209611,0.503066,0.8785,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,2.1314,1.9970,0.29921,0.14038,0.14983,896,3.4641,0.007812,8,4088,3404
thin_plate,grazing,2144.6606,201.0619,36,2.8648,3242,3242,1.82914,3.74016,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,0,0,120,4197.4,0.5072,13712,2.8648,1.9894,0.838444,-0.209611,0.503066,0.8785,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.0448,2.0668,0.29921,0.14633,0.14477,896,3.4641,0.007812,8,4088,3404
thin_plate,grazing,2144.6606,201.0619,16,5.0930,3242,3242,2.28715,3.74016,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,0,0,120,4197.4,0.5072,13712,5.0930,2.8648,0.838444,-0.209611,0.503066,0.8785,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.6353,1.7240,0.29921,0.18297,0.17356,896,3.4641,0.007812,8,4088,3404
thin_plate,grazing,2144.6606,201.0619,9,11.4592,3242,3242,2.57227,3.74016,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,0,0,120,4197.4,0.5072,13712,11.4592,5.0930,0.838444,-0.209611,0.503066,0.8785,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.4540,1.5129,0.29921,0.20578,0.19777,896,3.4641,0.007812,8,4088,3404
thin_plate,grazing,17157.2847,804.2477,324,1.6114,11641,11641,0.67239,1.93840,12.5,true,true,true,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,4,0,155,4197.4,0.6537,13712,1.9894,1.4374,0.838444,-0.209611,0.503066,1.1323,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,2.8829,2.5876,0.15507,0.05379,0.05993,896,3.4641,0.007812,8,4088,988
thin_plate,grazing,17157.2847,804.2477,100,1.9894,11641,11641,0.74050,1.93840,12.5,true,true,true,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,4,0,155,4197.4,0.6537,13712,1.9894,1.6114,0.838444,-0.209611,0.503066,1.1323,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,2.6177,2.6212,0.15507,0.05924,0.05916,896,3.4641,0.007812,8,4088,988
thin_plate,grazing,17157.2847,804.2477,36,2.8648,11641,11641,0.82101,1.93840,12.5,true,true,true,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,4,0,155,4197.4,0.6537,13712,2.8648,1.9894,0.838444,-0.209611,0.503066,1.1323,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,2.3610,2.3578,0.15507,0.06568,0.06577,896,3.4641,0.007812,8,4088,988
thin_plate,grazing,17157.2847,804.2477,9,2.8648,11641,11641,0.82201,1.93840,12.5,true,true,true,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,4,0,155,4197.4,0.6537,13712,2.8648,2.8648,0.838444,-0.209611,0.503066,1.1323,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,2.3581,2.3617,0.15507,0.06576,0.06566,896,3.4641,0.007812,8,4088,988
gyroid,overhead,33.5103,12.5664,16,5.0930,1563,1563,10.28348,71.04580,12.5,false,true,true,dig,0,3.141593,2.0000,0.437500,0.0000,0.218750,88,0,766,4197.4,0.8878,134535,11.4592,2.8648,0.000000,-1.000000,0.000000,1.5377,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,6.9087,5.5774,5.68366,0.82268,1.01905,896,3.4641,0.027344,8,43116,43152
gyroid,overhead,33.5103,12.5664,4,5.0930,1563,1563,10.21348,71.04580,12.5,false,true,true,dig,0,0.785398,2.0000,0.437500,0.0000,0.218750,88,0,766,4197.4,0.8878,134535,20.3718,5.0930,0.000000,-1.000000,0.000000,1.5377,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,6.9561,4.5287,5.68366,0.81708,1.25502,896,3.4641,0.027344,8,43116,43152
gyroid,overhead,33.5103,12.5664,4,20.3718,1563,1563,15.63915,71.04580,12.5,false,true,true,dig,0,0.196350,2.0000,0.437500,0.0000,0.218750,88,0,766,4197.4,0.8878,134535,20.3718,20.3718,0.000000,-1.000000,0.000000,1.5377,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,4.5428,4.5348,5.68366,1.25113,1.25335,896,3.4641,0.027344,8,43116,43152
gyroid,overhead,33.5103,12.5664,1,20.3718,1563,1563,15.64527,71.04580,12.5,false,true,true,dig,0,0.049087,2.0000,0.437500,0.0000,0.218750,88,0,766,4197.4,0.8878,134535,20.3718,20.3718,0.000000,-1.000000,0.000000,1.5377,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.5410,4.5312,5.68366,1.25162,1.25433,896,3.4641,0.027344,8,43116,43152
gyroid,overhead,2144.6606,201.0619,100,1.9894,12689,12689,20.50082,71.27680,12.5,true,true,true,dig,1,50.265482,8.0000,1.750000,0.0000,0.218750,64,0,1607,4197.4,0.8379,134535,2.8648,1.6114,0.000000,-1.000000,0.000000,1.4514,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.4768,2.6714,5.70214,1.64007,2.13453,896,3.4641,0.027344,8,43116,43316
gyroid,overhead,2144.6606,201.0619,36,2.8648,12689,12689,26.59564,71.27680,12.5,true,true,true,dig,1,12.566371,8.0000,1.750000,0.0000,0.218750,64,0,1607,4197.4,0.8379,134535,2.8648,1.9894,0.000000,-1.000000,0.000000,1.4514,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.6800,2.6814,5.70214,2.12765,2.12653,896,3.4641,0.027344,8,43116,43316
gyroid,overhead,2144.6606,201.0619,16,5.0930,12689,12689,37.97361,71.27680,12.5,false,true,false,dig,1,3.141593,8.0000,1.750000,0.0000,0.218750,64,0,1607,4197.4,0.8379,134535,5.0930,2.8648,0.000000,-1.000000,0.000000,1.4514,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.8770,1.8900,5.70214,3.03789,3.01695,896,3.4641,0.027344,8,43116,43316
gyroid,overhead,2144.6606,201.0619,9,11.4592,12689,12689,64.77936,71.27680,12.5,false,true,false,dig,1,0.785398,8.0000,1.750000,0.0000,0.218750,64,0,1607,4197.4,0.8379,134535,11.4592,5.0930,0.000000,-1.000000,0.000000,1.4514,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.1003,1.0978,5.70214,5.18235,5.19402,896,3.4641,0.027344,8,43116,43316
gyroid,overhead,17157.2847,804.2477,324,1.6114,35691,35691,41.80477,69.03315,12.5,true,true,false,dig,2,201.061930,16.0000,3.500000,0.0000,0.218750,0,0,386,4197.4,0.4462,134535,1.9894,1.4374,0.000000,-1.000000,0.000000,0.7728,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.6513,1.3988,5.52265,3.34438,3.94826,896,3.4641,0.027344,8,43116,41096
gyroid,overhead,17157.2847,804.2477,100,1.9894,35691,35691,49.24935,69.03315,12.5,true,true,false,dig,2,50.265482,16.0000,3.500000,0.0000,0.218750,0,0,386,4197.4,0.4462,134535,1.9894,1.6114,0.000000,-1.000000,0.000000,0.7728,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.4017,1.3995,5.52265,3.93995,3.94627,896,3.4641,0.027344,8,43116,41096
gyroid,overhead,17157.2847,804.2477,36,2.8648,35691,35691,60.69720,69.03315,12.5,true,true,false,dig,2,12.566371,16.0000,3.500000,0.0000,0.218750,0,0,386,4197.4,0.4462,134535,2.8648,1.9894,0.000000,-1.000000,0.000000,0.7728,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.1373,1.1318,5.52265,4.85578,4.87960,896,3.4641,0.027344,8,43116,41096
gyroid,overhead,17157.2847,804.2477,9,2.8648,35691,35691,73.47870,69.03315,12.5,true,true,false,dig,2,3.141593,16.0000,3.500000,0.0000,0.218750,0,0,386,4197.4,0.4462,134535,2.8648,2.8648,0.000000,-1.000000,0.000000,0.7728,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,0.9395,1.0879,5.52265,5.87830,5.07623,896,3.4641,0.027344,8,43116,41096
gyroid,overhead,33.5103,12.5664,1,20.3718,0,0,15.89365,71.06905,12.5,false,true,true,buried_control,3,0.049087,2.0000,0.437500,4.6336,0.218750,0,0,0,4197.4,-inf,134535,20.3718,20.3718,0.000000,-1.000000,0.000000,-inf,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.4715,4.4735,5.68552,1.27149,1.27094,896,3.4641,0.027344,8,43116,43260
gyroid,low_45,33.5103,12.5664,16,5.0930,1511,1511,11.61699,94.47689,12.5,false,true,true,dig,0,3.141593,2.0000,0.437500,0.0000,0.218750,45,0,714,4197.4,0.7520,145643,11.4592,2.8648,0.707107,-0.707107,0.000000,1.3025,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.1326,6.2727,7.55815,0.92936,1.20492,896,3.4641,0.027344,8,43116,43140
gyroid,low_45,33.5103,12.5664,4,5.0930,1511,1511,11.46374,94.47689,12.5,false,true,true,dig,0,0.785398,2.0000,0.437500,0.0000,0.218750,45,0,714,4197.4,0.7520,145643,20.3718,5.0930,0.707107,-0.707107,0.000000,1.3025,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.2414,4.8522,7.55815,0.91710,1.55768,896,3.4641,0.027344,8,43116,43140
gyroid,low_45,33.5103,12.5664,4,20.3718,1511,1511,19.40094,94.47689,12.5,false,true,true,dig,0,0.196350,2.0000,0.437500,0.0000,0.218750,45,0,714,4197.4,0.7520,145643,20.3718,20.3718,0.707107,-0.707107,0.000000,1.3025,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,4.8697,4.8650,7.55815,1.55207,1.55358,896,3.4641,0.027344,8,43116,43140
gyroid,low_45,33.5103,12.5664,1,20.3718,1511,1511,19.45956,94.47689,12.5,false,true,true,dig,0,0.049087,2.0000,0.437500,0.0000,0.218750,45,0,714,4197.4,0.7520,145643,20.3718,20.3718,0.707107,-0.707107,0.000000,1.3025,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.8550,4.8549,7.55815,1.55677,1.55679,896,3.4641,0.027344,8,43116,43140
gyroid,low_45,2144.6606,201.0619,100,1.9894,13830,13830,25.33736,93.59351,12.5,true,true,true,dig,1,50.265482,8.0000,1.750000,0.0000,0.218750,169,0,2134,4197.4,0.9946,145643,2.8648,1.6114,0.707107,-0.707107,0.000000,1.7227,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.6939,2.7978,7.48748,2.02699,2.67622,896,3.4641,0.027344,8,43116,42904
gyroid,low_45,2144.6606,201.0619,36,2.8648,13830,13830,33.57794,93.59351,12.5,true,true,true,dig,1,12.566371,8.0000,1.750000,0.0000,0.218750,169,0,2134,4197.4,0.9946,145643,2.8648,1.9894,0.707107,-0.707107,0.000000,1.7227,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.7874,2.7845,7.48748,2.68623,2.68899,896,3.4641,0.027344,8,43116,42904
gyroid,low_45,2144.6606,201.0619,16,5.0930,13830,13830,48.87546,93.59351,12.5,false,true,false,dig,1,3.141593,8.0000,1.750000,0.0000,0.218750,169,0,2134,4197.4,0.9946,145643,5.0930,2.8648,0.707107,-0.707107,0.000000,1.7227,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.9149,1.9199,7.48748,3.91004,3.89989,896,3.4641,0.027344,8,43116,42904
gyroid,low_45,2144.6606,201.0619,9,11.4592,13830,13830,85.94631,93.59351,12.5,false,true,false,dig,1,0.785398,8.0000,1.750000,0.0000,0.218750,169,0,2134,4197.4,0.9946,145643,11.4592,5.0930,0.707107,-0.707107,0.000000,1.7227,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0890,1.0904,7.48748,6.87570,6.86693,896,3.4641,0.027344,8,43116,42904
gyroid,low_45,17157.2847,804.2477,324,1.6114,37378,37378,51.94550,88.05634,12.5,true,true,false,dig,2,201.061930,16.0000,3.500000,0.0000,0.218750,0,0,899,4197.4,0.4588,145643,1.9894,1.4374,0.707107,-0.707107,0.000000,0.7947,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.6952,1.4023,7.04451,4.15564,5.02366,896,3.4641,0.027344,8,43116,40216
gyroid,low_45,17157.2847,804.2477,100,1.9894,37378,37378,63.54823,88.05634,12.5,true,true,false,dig,2,50.265482,16.0000,3.500000,0.0000,0.218750,0,0,899,4197.4,0.4588,145643,1.9894,1.6114,0.707107,-0.707107,0.000000,0.7947,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.3857,1.3878,7.04451,5.08386,5.07603,896,3.4641,0.027344,8,43116,40216
gyroid,low_45,17157.2847,804.2477,36,2.8648,37378,37378,80.53951,88.05634,12.5,true,true,false,dig,2,12.566371,16.0000,3.500000,0.0000,0.218750,0,0,899,4197.4,0.4588,145643,2.8648,1.9894,0.707107,-0.707107,0.000000,0.7947,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0933,1.0955,7.04451,6.44316,6.43033,896,3.4641,0.027344,8,43116,40216
gyroid,low_45,17157.2847,804.2477,9,2.8648,37378,37378,80.08351,88.05634,12.5,true,true,false,dig,2,3.141593,16.0000,3.500000,0.0000,0.218750,0,0,899,4197.4,0.4588,145643,2.8648,2.8648,0.707107,-0.707107,0.000000,0.7947,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0996,1.0981,7.04451,6.40668,6.41490,896,3.4641,0.027344,8,43116,40216
gyroid,oblique,33.5103,12.5664,16,5.0930,469,469,11.35024,105.88963,12.5,false,true,true,dig,0,3.141593,2.0000,0.437500,0.0000,0.218750,0,0,95,4197.4,0.4347,136715,11.4592,2.8648,0.597022,-0.696526,0.398015,0.7528,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,9.3293,7.0309,8.47117,0.90802,1.20484,896,3.4641,0.027344,8,43116,43144
gyroid,oblique,33.5103,12.5664,4,5.0930,469,469,11.24510,105.88963,12.5,false,true,true,dig,0,0.785398,2.0000,0.437500,0.0000,0.218750,0,0,95,4197.4,0.4347,136715,20.3718,5.0930,0.597022,-0.696526,0.398015,0.7528,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,9.4165,5.0425,8.47117,0.89961,1.67996,896,3.4641,0.027344,8,43116,43144
gyroid,oblique,33.5103,12.5664,4,20.3718,469,469,20.91906,105.88963,12.5,false,true,true,dig,0,0.196350,2.0000,0.437500,0.0000,0.218750,0,0,95,4197.4,0.4347,136715,20.3718,20.3718,0.597022,-0.696526,0.398015,0.7528,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,5.0619,5.0484,8.47117,1.67352,1.67798,896,3.4641,0.027344,8,43116,43144
gyroid,oblique,33.5103,12.5664,1,20.3718,469,469,20.95107,105.88963,12.5,false,true,true,dig,0,0.049087,2.0000,0.437500,0.0000,0.218750,0,0,95,4197.4,0.4347,136715,20.3718,20.3718,0.597022,-0.696526,0.398015,0.7528,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,5.0541,5.0532,8.47117,1.67609,1.67640,896,3.4641,0.027344,8,43116,43144
gyroid,oblique,2144.6606,201.0619,100,1.9894,2588,2588,29.87141,106.78176,12.5,true,true,true,dig,1,50.265482,8.0000,1.750000,0.0000,0.218750,0,0,0,4197.4,-0.6792,136715,2.8648,1.6114,0.597022,-0.696526,0.398015,-1.1763,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.5747,2.7475,8.54254,2.38971,3.10918,896,3.4641,0.027344,8,43116,43544
gyroid,oblique,2144.6606,201.0619,36,2.8648,2588,2588,38.80187,106.78176,12.5,true,true,true,dig,1,12.566371,8.0000,1.750000,0.0000,0.218750,0,0,0,4197.4,-0.6792,136715,2.8648,1.9894,0.597022,-0.696526,0.398015,-1.1763,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.7520,2.7538,8.54254,3.10415,3.10211,896,3.4641,0.027344,8,43116,43544
gyroid,oblique,2144.6606,201.0619,16,5.0930,2588,2588,57.71980,106.78176,12.5,false,true,false,dig,1,3.141593,8.0000,1.750000,0.0000,0.218750,0,0,0,4197.4,-0.6792,136715,5.0930,2.8648,0.597022,-0.696526,0.398015,-1.1763,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.8500,1.8465,8.54254,4.61758,4.62641,896,3.4641,0.027344,8,43116,43544
gyroid,oblique,2144.6606,201.0619,9,11.4592,2588,2588,98.17505,106.78176,12.5,false,true,false,dig,1,0.785398,8.0000,1.750000,0.0000,0.218750,0,0,0,4197.4,-0.6792,136715,11.4592,5.0930,0.597022,-0.696526,0.398015,-1.1763,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0877,1.0844,8.54254,7.85400,7.87741,896,3.4641,0.027344,8,43116,43544
gyroid,oblique,17157.2847,804.2477,324,1.6114,13078,13078,62.68760,102.01146,12.5,true,true,false,dig,2,201.061930,16.0000,3.500000,0.0000,0.218750,173,0,650,4197.4,1.3346,136715,1.9894,1.4374,0.597022,-0.696526,0.398015,2.3115,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.6273,1.3812,8.16092,5.01501,5.90854,896,3.4641,0.027344,8,43116,41668
gyroid,oblique,17157.2847,804.2477,100,1.9894,13078,13078,74.02720,102.01146,12.5,true,true,false,dig,2,50.265482,16.0000,3.500000,0.0000,0.218750,173,0,650,4197.4,1.3346,136715,1.9894,1.6114,0.597022,-0.696526,0.398015,2.3115,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.3780,1.3806,8.16092,5.92218,5.91095,896,3.4641,0.027344,8,43116,41668
gyroid,oblique,17157.2847,804.2477,36,2.8648,13078,13078,93.53614,102.01146,12.5,true,true,false,dig,2,12.566371,16.0000,3.500000,0.0000,0.218750,173,0,650,4197.4,1.3346,136715,2.8648,1.9894,0.597022,-0.696526,0.398015,2.3115,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0906,1.0883,8.16092,7.48289,7.49861,896,3.4641,0.027344,8,43116,41668
gyroid,oblique,17157.2847,804.2477,9,2.8648,13078,13078,93.74239,102.01146,12.5,true,true,false,dig,2,3.141593,16.0000,3.500000,0.0000,0.218750,173,0,650,4197.4,1.3346,136715,2.8648,2.8648,0.597022,-0.696526,0.398015,2.3115,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0882,1.0923,8.16092,7.49939,7.47114,896,3.4641,0.027344,8,43116,41668
gyroid,grazing,33.5103,12.5664,16,5.0930,1475,1475,12.41913,107.09576,12.5,false,true,true,dig,0,3.141593,2.0000,0.437500,0.0000,0.218750,72,0,679,4197.4,0.9531,143390,11.4592,2.8648,0.838444,-0.209611,0.503066,1.6508,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.6235,6.4573,8.56766,0.99353,1.32681,896,3.4641,0.027344,8,43116,43128
gyroid,grazing,33.5103,12.5664,4,5.0930,1475,1475,12.36338,107.09576,12.5,false,true,true,dig,0,0.785398,2.0000,0.437500,0.0000,0.218750,72,0,679,4197.4,0.9531,143390,20.3718,5.0930,0.838444,-0.209611,0.503066,1.6508,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.6623,5.0127,8.56766,0.98907,1.70921,896,3.4641,0.027344,8,43116,43128
