L^2,M_L2,578,3.532025e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,1.781604e-3,M_L2,true,1.994126e0,16.000000,9.582712e2,5.989195e1,fbm_terrain,4,fbm_terrain|17|L^2,96,96,1.296543e-1,2,6.975990e1,0,2,8.891691e-2,true,17,1.296543e-1,1.419937,21,0.116974,hessian_floor,0,72,72,M_L1
L^2,M_L3,578,3.755987e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,1.786375e-3,M_L2,true,1.994126e0,16.000000,9.169044e2,5.730653e1,fbm_terrain,4,fbm_terrain|17|L^2,96,96,1.296543e-1,3,1.403261e2,0,2,8.890384e-2,true,17,1.296543e-1,1.419937,21,0.121192,hessian_floor,0,72,72,M_L1
L^2,M_Linf,578,4.439637e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,2.220e-16,578,false,1.883291e-3,M_L2,true,1.994126e0,16.000000,7.923153e2,4.951971e1,fbm_terrain,4,fbm_terrain|17|L^2,96,96,1.296543e-1,inf,1.592956e3,0,2,8.862816e-2,true,17,1.296543e-1,1.419937,21,0.099086,hessian_floor,0,72,72,M_L1
L^3,M_L1,578,5.168217e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,1.998e-15,578,false,1.850604e-3,M_L3,true,1.994126e0,16.000000,1.040511e3,6.503197e1,fbm_terrain,4,fbm_terrain|17|L^3,96,96,2.362076e-1,1,1.971161e1,0,3,8.942287e-2,true,17,1.546757e-1,1.404905,21,0.189152,hessian_floor,0,72,72,M_L1
L^3,M_L2,578,5.967615e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,1.810621e-3,M_L3,true,1.994126e0,16.000000,9.582712e2,5.989195e1,fbm_terrain,4,fbm_terrain|17|L^3,96,96,2.362076e-1,2,6.975990e1,0,3,8.891691e-2,true,17,1.546757e-1,1.404905,21,0.199418,hessian_floor,0,72,72,M_L1
L^3,M_L3,578,6.388989e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,1.804736e-3,M_L3,true,1.994126e0,16.000000,9.169044e2,5.730653e1,fbm_terrain,4,fbm_terrain|17|L^3,96,96,2.362076e-1,3,1.403261e2,0,3,8.890384e-2,true,17,1.546757e-1,1.404905,21,0.206088,hessian_floor,0,72,72,M_L1
L^3,M_Linf,578,7.260856e-3,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,2.220e-16,578,false,1.883291e-3,M_L3,true,1.994126e0,16.000000,7.923153e2,4.951971e1,fbm_terrain,4,fbm_terrain|17|L^3,96,96,2.362076e-1,inf,1.592956e3,0,3,8.862816e-2,true,17,1.546757e-1,1.404905,21,0.171420,hessian_floor,0,72,72,M_L1
L^inf,M_L1,578,2.471271e-2,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,1.998e-15,578,false,3.247992e-3,M_Linf,true,1.994126e0,16.000000,1.040511e3,6.503197e1,fbm_terrain,4,fbm_terrain|17|L^inf,96,96,3.595569e-1,1,1.971161e1,0,inf,8.942287e-2,true,17,1.751984e-1,1.359557,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L2,578,2.904234e-2,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,2.754851e-3,M_Linf,true,1.994126e0,16.000000,9.582712e2,5.989195e1,fbm_terrain,4,fbm_terrain|17|L^inf,96,96,3.595569e-1,2,6.975990e1,0,inf,8.891691e-2,true,17,1.751984e-1,1.359557,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L3,578,3.143587e-2,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,4.441e-16,578,false,2.522141e-3,M_Linf,true,1.994126e0,16.000000,9.169044e2,5.730653e1,fbm_terrain,4,fbm_terrain|17|L^inf,96,96,3.595569e-1,3,1.403261e2,0,inf,8.890384e-2,true,17,1.751984e-1,1.359557,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_Linf,578,3.359834e-2,false,false,violation_outside_l1,false,true,false,2.787260e9,0.000000e0,578,1.000000,578,false,true,0.014000,5.138122,1.000000000,5.780000e2,2.220e-16,578,false,1.883291e-3,M_Linf,true,1.994126e0,16.000000,7.923153e2,4.951971e1,fbm_terrain,4,fbm_terrain|17|L^inf,96,96,3.595569e-1,inf,1.592956e3,0,inf,8.862816e-2,true,17,1.751984e-1,1.359557,21,1.000000,hessian_floor,0,72,72,M_L1
L^1,M_L1,2178,4.267439e-4,true,false,theory_holds,true,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,8.882e-16,2178,true,6.756463e-4,M_L1,true,2.056894e0,16.000000,6.328171e2,3.955107e1,fbm_terrain,4,fbm_terrain|33|L^1,96,96,0.000000e0,1,6.609928e1,0,1,1.894654e-1,true,33,1.357232e-1,1.664586,21,0.024780,none,0,72,72,M_L1
L^1,M_L2,2178,4.846630e-4,true,false,theory_holds,true,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,0.000e0,2178,true,6.802621e-4,M_L1,true,2.056894e0,16.000000,5.870454e2,3.669034e1,fbm_terrain,4,fbm_terrain|33|L^1,96,96,0.000000e0,2,2.167962e2,0,1,1.898733e-1,true,33,1.357232e-1,1.664586,21,0.027820,none,0,72,72,M_L1
L^1,M_L3,2178,5.236418e-4,true,false,theory_holds,true,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,3.331e-15,2178,true,6.868231e-4,M_L1,true,2.056894e0,16.000000,5.640005e2,3.525003e1,fbm_terrain,4,fbm_terrain|33|L^1,96,96,0.000000e0,3,4.180158e2,0,1,1.897571e-1,true,33,1.357232e-1,1.664586,21,0.029114,none,0,72,72,M_L1
L^1,M_Linf,2178,7.103520e-4,true,false,theory_holds,true,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,4.441e-16,2178,true,7.334721e-4,M_L1,true,2.056894e0,16.000000,4.944600e2,3.090375e1,fbm_terrain,4,fbm_terrain|33|L^1,96,96,0.000000e0,inf,4.090135e3,0,1,1.893023e-1,true,33,1.357232e-1,1.664586,21,0.032213,none,0,72,72,M_L1
L^2,M_L1,2178,1.254833e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,8.882e-16,2178,false,6.988796e-4,M_L2,true,2.056894e0,16.000000,6.328171e2,3.955107e1,fbm_terrain,4,fbm_terrain|33|L^2,96,96,2.843020e-1,1,6.609928e1,0,2,1.894654e-1,true,33,2.843020e-1,2.355484,21,0.154670,hessian_floor,0,72,72,M_L1
L^2,M_L2,2178,1.611584e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,0.000e0,2178,false,6.927487e-4,M_L2,true,2.056894e0,16.000000,5.870454e2,3.669034e1,fbm_terrain,4,fbm_terrain|33|L^2,96,96,2.843020e-1,2,2.167962e2,0,2,1.898733e-1,true,33,2.843020e-1,2.355484,21,0.152451,hessian_floor,0,72,72,M_L1
L^2,M_L3,2178,1.846367e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,3.331e-15,2178,false,6.946591e-4,M_L2,true,2.056894e0,16.000000,5.640005e2,3.525003e1,fbm_terrain,4,fbm_terrain|33|L^2,96,96,2.843020e-1,3,4.180158e2,0,2,1.897571e-1,true,33,2.843020e-1,2.355484,21,0.148494,hessian_floor,0,72,72,M_L1
L^2,M_Linf,2178,2.955738e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,4.441e-16,2178,false,7.334721e-4,M_L2,true,2.056894e0,16.000000,4.944600e2,3.090375e1,fbm_terrain,4,fbm_terrain|33|L^2,96,96,2.843020e-1,inf,4.090135e3,0,2,1.893023e-1,true,33,2.843020e-1,2.355484,21,0.130539,hessian_floor,0,72,72,M_L1
L^3,M_L1,2178,2.768032e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,8.882e-16,2178,false,7.202335e-4,M_L3,true,2.056894e0,16.000000,6.328171e2,3.955107e1,fbm_terrain,4,fbm_terrain|33|L^3,96,96,4.825914e-1,1,6.609928e1,0,3,1.894654e-1,true,33,2.943250e-1,2.348682,21,0.264474,hessian_floor,0,72,72,M_L1
L^3,M_L2,2178,3.582733e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,0.000e0,2178,false,7.043836e-4,M_L3,true,2.056894e0,16.000000,5.870454e2,3.669034e1,fbm_terrain,4,fbm_terrain|33|L^3,96,96,4.825914e-1,2,2.167962e2,0,3,1.898733e-1,true,33,2.943250e-1,2.348682,21,0.252837,hessian_floor,0,72,72,M_L1
L^3,M_L3,2178,4.103861e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,3.331e-15,2178,false,7.020406e-4,M_L3,true,2.056894e0,16.000000,5.640005e2,3.525003e1,fbm_terrain,4,fbm_terrain|33|L^3,96,96,4.825914e-1,3,4.180158e2,0,3,1.897571e-1,true,33,2.943250e-1,2.348682,21,0.243202,hessian_floor,0,72,72,M_L1
L^3,M_Linf,2178,6.501227e-3,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,4.441e-16,2178,false,7.334721e-4,M_L3,true,2.056894e0,16.000000,4.944600e2,3.090375e1,fbm_terrain,4,fbm_terrain|33|L^3,96,96,4.825914e-1,inf,4.090135e3,0,3,1.893023e-1,true,33,2.943250e-1,2.348682,21,0.206848,hessian_floor,0,72,72,M_L1
L^inf,M_L1,2178,2.303129e-2,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,8.882e-16,2178,false,1.201372e-3,M_Linf,true,2.056894e0,16.000000,6.328171e2,3.955107e1,fbm_terrain,4,fbm_terrain|33|L^inf,96,96,1.163946e0,1,6.609928e1,0,inf,1.894654e-1,true,33,2.750553e-1,2.163946,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L2,2178,2.936617e-2,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,0.000e0,2178,false,1.033867e-3,M_Linf,true,2.056894e0,16.000000,5.870454e2,3.669034e1,fbm_terrain,4,fbm_terrain|33|L^inf,96,96,1.163946e0,2,2.167962e2,0,inf,1.898733e-1,true,33,2.750553e-1,2.163946,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L3,2178,3.320483e-2,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,3.331e-15,2178,false,9.542898e-4,M_Linf,true,2.056894e0,16.000000,5.640005e2,3.525003e1,fbm_terrain,4,fbm_terrain|33|L^inf,96,96,1.163946e0,3,4.180158e2,0,inf,1.897571e-1,true,33,2.750553e-1,2.163946,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_Linf,2178,4.983849e-2,false,false,violation_outside_l1,false,true,false,4.555442e9,0.000000e0,2178,1.000000,2178,false,true,0.014000,5.138122,0.500000000,2.178000e3,4.441e-16,2178,false,7.334721e-4,M_Linf,true,2.056894e0,16.000000,4.944600e2,3.090375e1,fbm_terrain,4,fbm_terrain|33|L^inf,96,96,1.163946e0,inf,4.090135e3,0,inf,1.893023e-1,true,33,2.750553e-1,2.163946,21,1.000000,hessian_floor,0,72,72,M_L1
L^1,M_L1,8450,5.961251e-5,true,false,theory_holds,true,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.110e-15,8450,true,2.557636e-4,M_L1,true,1.955652e0,16.000000,3.865984e2,2.416240e1,fbm_terrain,4,fbm_terrain|65|L^1,96,96,0.000000e0,1,2.239675e2,0,1,4.830947e-1,true,65,1.479770e-1,1.819198,21,0.017423,none,0,72,72,M_L1
L^1,M_L2,8450,6.843379e-5,true,false,theory_holds,true,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,7.772e-15,8450,true,2.573400e-4,M_L1,true,1.955652e0,16.000000,3.591371e2,2.244607e1,fbm_terrain,4,fbm_terrain|65|L^1,96,96,0.000000e0,2,6.850108e2,0,1,4.831417e-1,true,65,1.479770e-1,1.819198,21,0.022371,none,0,72,72,M_L1
L^1,M_L3,8450,7.473707e-5,true,false,theory_holds,true,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,5.551e-15,8450,true,2.595775e-4,M_L1,true,1.955652e0,16.000000,3.452456e2,2.157785e1,fbm_terrain,4,fbm_terrain|65|L^1,96,96,0.000000e0,3,1.270970e3,0,1,4.821673e-1,true,65,1.479770e-1,1.819198,21,0.025266,none,0,72,72,M_L1
L^1,M_Linf,8450,1.084469e-4,true,false,theory_holds,true,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.554e-15,8450,true,2.754389e-4,M_L1,true,1.955652e0,16.000000,3.030065e2,1.893791e1,fbm_terrain,4,fbm_terrain|65|L^1,96,96,0.000000e0,inf,1.089171e4,0,1,4.823216e-1,true,65,1.479770e-1,1.819198,21,0.034181,none,0,72,72,M_L1
L^2,M_L1,8450,2.724215e-4,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.110e-15,8450,false,2.637242e-4,M_L2,true,1.955652e0,16.000000,3.865984e2,2.416240e1,fbm_terrain,4,fbm_terrain|65|L^2,96,96,3.967569e-1,1,2.239675e2,0,2,4.830947e-1,true,65,3.967569e-1,3.279306,21,0.122830,hessian_floor,0,72,72,M_L1
L^2,M_L2,8450,3.805066e-4,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,7.772e-15,8450,false,2.616620e-4,M_L2,true,1.955652e0,16.000000,3.591371e2,2.244607e1,fbm_terrain,4,fbm_terrain|65|L^2,96,96,3.967569e-1,2,6.850108e2,0,2,4.831417e-1,true,65,3.967569e-1,3.279306,21,0.136785,hessian_floor,0,72,72,M_L1
L^2,M_L3,8450,4.582057e-4,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,5.551e-15,8450,false,2.623059e-4,M_L2,true,1.955652e0,16.000000,3.452456e2,2.157785e1,fbm_terrain,4,fbm_terrain|65|L^2,96,96,3.967569e-1,3,1.270970e3,0,2,4.821673e-1,true,65,3.967569e-1,3.279306,21,0.143513,hessian_floor,0,72,72,M_L1
L^2,M_Linf,8450,8.933534e-4,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.554e-15,8450,false,2.754389e-4,M_L2,true,1.955652e0,16.000000,3.030065e2,1.893791e1,fbm_terrain,4,fbm_terrain|65|L^2,96,96,3.967569e-1,inf,1.089171e4,0,2,4.823216e-1,true,65,3.967569e-1,3.279306,21,0.145488,hessian_floor,0,72,72,M_L1
L^3,M_L1,8450,7.783544e-4,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.110e-15,8450,false,2.708863e-4,M_L3,true,1.955652e0,16.000000,3.865984e2,2.416240e1,fbm_terrain,4,fbm_terrain|65|L^3,96,96,7.032965e-1,1,2.239675e2,0,3,4.830947e-1,true,65,4.079255e-1,3.384598,21,0.169660,hessian_floor,0,72,72,M_L1
L^3,M_L2,8450,1.095865e-3,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,7.772e-15,8450,false,2.656184e-4,M_L3,true,1.955652e0,16.000000,3.591371e2,2.244607e1,fbm_terrain,4,fbm_terrain|65|L^3,96,96,7.032965e-1,2,6.850108e2,0,3,4.831417e-1,true,65,4.079255e-1,3.384598,21,0.194672,hessian_floor,0,72,72,M_L1
L^3,M_L3,8450,1.325768e-3,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,5.551e-15,8450,false,2.648367e-4,M_L3,true,1.955652e0,16.000000,3.452456e2,2.157785e1,fbm_terrain,4,fbm_terrain|65|L^3,96,96,7.032965e-1,3,1.270970e3,0,3,4.821673e-1,true,65,4.079255e-1,3.384598,21,0.206320,hessian_floor,0,72,72,M_L1
L^3,M_Linf,8450,2.634417e-3,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.554e-15,8450,false,2.754389e-4,M_L3,true,1.955652e0,16.000000,3.030065e2,1.893791e1,fbm_terrain,4,fbm_terrain|65|L^3,96,96,7.032965e-1,inf,1.089171e4,0,3,4.823216e-1,true,65,4.079255e-1,3.384598,21,0.198923,hessian_floor,0,72,72,M_L1
L^inf,M_L1,8450,8.776522e-3,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.110e-15,8450,false,4.483750e-4,M_Linf,true,1.955652e0,16.000000,3.865984e2,2.416240e1,fbm_terrain,4,fbm_terrain|65|L^inf,96,96,2.568966e0,1,2.239675e2,0,inf,4.830947e-1,true,65,4.739667e-1,3.568966,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L2,8450,1.293630e-2,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,7.772e-15,8450,false,3.869383e-4,M_Linf,true,1.955652e0,16.000000,3.591371e2,2.244607e1,fbm_terrain,4,fbm_terrain|65|L^inf,96,96,2.568966e0,2,6.850108e2,0,inf,4.831417e-1,true,65,4.739667e-1,3.568966,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_L3,8450,1.595636e-2,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,5.551e-15,8450,false,3.575836e-4,M_Linf,true,1.955652e0,16.000000,3.452456e2,2.157785e1,fbm_terrain,4,fbm_terrain|65|L^inf,96,96,2.568966e0,3,1.270970e3,0,inf,4.821673e-1,true,65,4.739667e-1,3.568966,21,1.000000,hessian_floor,0,72,72,M_L1
L^inf,M_Linf,8450,3.132311e-2,false,false,violation_outside_l1,false,true,false,8.544427e9,0.000000e0,8450,1.000000,8450,false,true,0.014000,5.138122,0.250000000,8.450000e3,1.554e-15,8450,false,2.754389e-4,M_Linf,true,1.955652e0,16.000000,3.030065e2,1.893791e1,fbm_terrain,4,fbm_terrain|65|L^inf,96,96,2.568966e0,inf,1.089171e4,0,inf,4.823216e-1,true,65,4.739667e-1,3.568966,21,1.000000,hessian_floor,0,72,72,M_L1
L^1,M_L1,1158,2.137037e0,true,false,theory_holds,true,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,true,3.484204e-1,M_L1,true,1.488885e1,4.000000,1.006267e3,2.515667e2,noise_cavity,4,noise_cavity|17|L^1,96,96,0.000000e0,1,1.248760e1,0,1,2.309013e-1,true,17,9.758409e-1,12.629110,21,0.152130,none,0,72,72,M_L1
L^1,M_L2,1158,4.222445e0,true,false,theory_holds,true,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,2.220e-16,1158,true,3.628944e-1,M_L1,true,1.488885e1,4.000000,2.070056e3,5.175140e2,noise_cavity,4,noise_cavity|17|L^1,96,96,0.000000e0,2,1.028617e1,0,1,2.289261e-1,true,17,9.758409e-1,12.629110,21,0.158581,none,0,72,72,M_L1
L^1,M_L3,1158,6.278913e0,true,false,theory_holds,true,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,true,3.841885e-1,M_L1,true,1.488885e1,4.000000,3.120113e3,7.800282e2,noise_cavity,4,noise_cavity|17|L^1,96,96,0.000000e0,3,9.060711e0,0,1,2.331477e-1,true,17,9.758409e-1,12.629110,21,0.160799,none,0,72,72,M_L1
L^1,M_Linf,1158,2.698887e1,true,false,theory_holds,true,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,5.551e-16,1158,true,5.648766e-1,M_L1,true,1.488885e1,4.000000,1.372196e4,3.430490e3,noise_cavity,4,noise_cavity|17|L^1,96,96,0.000000e0,inf,5.310894e0,0,1,2.560515e-1,true,17,9.758409e-1,12.629110,21,0.164619,none,0,72,72,M_L1
L^2,M_L1,1158,2.703756e1,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,4.269367e-1,M_L2,true,1.488885e1,4.000000,1.006267e3,2.515667e2,noise_cavity,4,noise_cavity|17|L^2,96,96,1.062024e0,1,1.248760e1,0,2,2.309013e-1,true,17,1.062024e0,13.694754,21,0.167428,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,1158,5.575208e1,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,2.220e-16,1158,false,4.062255e-1,M_L2,true,1.488885e1,4.000000,2.070056e3,5.175140e2,noise_cavity,4,noise_cavity|17|L^2,96,96,1.062024e0,2,1.028617e1,0,2,2.289261e-1,true,17,1.062024e0,13.694754,21,0.167038,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,1158,8.409623e1,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,4.126666e-1,M_L2,true,1.488885e1,4.000000,3.120113e3,7.800282e2,noise_cavity,4,noise_cavity|17|L^2,96,96,1.062024e0,3,9.060711e0,0,2,2.331477e-1,true,17,1.062024e0,13.694754,21,0.166914,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,1158,3.702727e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,5.551e-16,1158,false,5.648766e-1,M_L2,true,1.488885e1,4.000000,1.372196e4,3.430490e3,noise_cavity,4,noise_cavity|17|L^2,96,96,1.062024e0,inf,5.310894e0,0,2,2.560515e-1,true,17,1.062024e0,13.694754,21,0.166723,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,1158,6.499433e1,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,5.030897e-1,M_L3,true,1.488885e1,4.000000,1.006267e3,2.515667e2,noise_cavity,4,noise_cavity|17|L^3,96,96,2.110454e0,1,1.248760e1,0,3,2.309013e-1,true,17,1.062082e0,13.695308,21,0.167831,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,1158,1.340236e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,2.220e-16,1158,false,4.479487e-1,M_L3,true,1.488885e1,4.000000,2.070056e3,5.175140e2,noise_cavity,4,noise_cavity|17|L^3,96,96,2.110454e0,2,1.028617e1,0,3,2.289261e-1,true,17,1.062082e0,13.695308,21,0.167232,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,1158,2.021619e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,4.399849e-1,M_L3,true,1.488885e1,4.000000,3.120113e3,7.800282e2,noise_cavity,4,noise_cavity|17|L^3,96,96,2.110454e0,3,9.060711e0,0,3,2.331477e-1,true,17,1.062082e0,13.695308,21,0.167041,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,1158,8.901174e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,5.551e-16,1158,false,5.648766e-1,M_L3,true,1.488885e1,4.000000,1.372196e4,3.430490e3,noise_cavity,4,noise_cavity|17|L^3,96,96,2.110454e0,inf,5.310894e0,0,3,2.560515e-1,true,17,1.062082e0,13.695308,21,0.166752,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,1158,3.764750e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,1.439599e0,M_Linf,true,1.488885e1,4.000000,1.006267e3,2.515667e2,noise_cavity,4,noise_cavity|17|L^inf,96,96,1.266588e1,1,1.248760e1,0,inf,2.309013e-1,true,17,1.059622e0,13.665876,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,1158,7.753960e2,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,2.220e-16,1158,false,1.047842e0,M_Linf,true,1.488885e1,4.000000,2.070056e3,5.175140e2,noise_cavity,4,noise_cavity|17|L^inf,96,96,1.266588e1,2,1.028617e1,0,inf,2.289261e-1,true,17,1.059622e0,13.665876,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,1158,1.169167e3,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,1.332e-15,1158,false,8.952795e-1,M_Linf,true,1.488885e1,4.000000,3.120113e3,7.800282e2,noise_cavity,4,noise_cavity|17|L^inf,96,96,1.266588e1,3,9.060711e0,0,inf,2.331477e-1,true,17,1.059622e0,13.665876,21,1.000000,element_exceeds_domain,0,72,72,M_L1
